"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significance"
"l3hypdh",209.61798789556,-0.697822511979559,0.549977636394829,0.026892452925234,0.179080933891904,"Not Significant"
"lipg",712.395342055957,0.737086711944172,0.682180224297353,0.0268806098999182,0.179080933891904,"Not Significant"
"puf60b",5712.15970834107,-0.434409808888223,0.229380111872821,0.0268939380247643,0.179080933891904,"Not Significant"
"si:ch211-76m11.15",108.115792629537,0.587053388013094,0.933270816684657,0.0268956890656822,0.179080933891904,"Not Significant"
"cwc22",1446.49865541098,-0.460798344285759,0.249656009230708,0.0269316822389463,0.179273510939481,"Not Significant"
"rsph4a",9866.57831500235,-0.604406444850187,0.389473726033321,0.0269688560765359,0.179456579753554,"Not Significant"
"sorbs2b",1404.5841568128,-0.541483717576722,0.319478239763496,0.0269733395953774,0.179456579753554,"Not Significant"
"im:7151449",1398.03553228084,0.539913827602716,0.316754721510223,0.0270009232548879,0.17959297196424,"Not Significant"
"ppp1r9ala",645.802911572748,0.670118572849297,0.482713820336809,0.0270146034115679,0.179636839627669,"Not Significant"
"si:zfos-1505d6.3",73.661009157848,0.229529763236478,0.511182967080266,0.0270329829062487,0.17971192490507,"Not Significant"
"arhgap29b",1558.51076245915,0.526552946510841,0.306743990788876,0.0270557963799053,0.179816439636304,"Not Significant"
"nkx6.3",21.9982343520976,0.100913355116621,0.440406886698149,0.0270670936253747,0.179844381255601,"Not Significant"
"esyt2a",1906.96459729179,0.607136669846356,0.388492587019559,0.0270864447412088,0.179925807286704,"Not Significant"
"samd1a",1591.52911421774,-0.543193766991552,0.322085850024154,0.0271353466483117,0.180203434852787,"Not Significant"
"gfra1b",119.212200847621,0.226396298963876,0.508843477452972,0.027172780977852,0.1804047817998,"Not Significant"
"cmah",188.431738144159,0.603214871364509,0.938209549174554,0.0272178250485623,0.18065653248856,"Not Significant"
"golt1bb",710.82705853565,-0.565344267553245,0.345000140312759,0.0272253055779896,0.180658891109638,"Not Significant"
"tmem179ba",1266.30182410229,0.515478795007953,0.297575737932298,0.0273151346275564,0.181207545390291,"Not Significant"
"ENSDARG00000088870",78.5361605343216,0.32270147127004,0.597459714914399,0.027327703535673,0.181243505923879,"Not Significant"
"pla2g7",1116.91599839396,0.653480531402441,0.450079934514628,0.0273402949576146,0.181279596927384,"Not Significant"
"adgrl1a",88.2919157572932,0.342953097448829,0.620227577260617,0.0273926093792508,0.181510799184332,"Not Significant"
"fbrsl1",608.169232745066,0.556783183050446,0.334775234318805,0.0273846832733695,0.181510799184332,"Not Significant"
"sap18",3436.05730294006,-0.519954816678401,0.300732446941671,0.0273966408392205,0.181510799184332,"Not Significant"
"fam169aa",130.475379765902,0.666844191719542,0.936358754381043,0.0274160960670814,0.181562986392256,"Not Significant"
"polr2i",3414.27133480462,-0.566841831681103,0.347821320685948,0.0274188394752888,0.181562986392256,"Not Significant"
"ENSDARG00000113436",13.9940054524165,0.0559386716590272,0.42915191353595,0.0274394534881706,0.181652047830957,"Not Significant"
"chs1",253.534851209037,0.625382655784939,0.933042779426366,0.0274875595061765,0.181857479098334,"Not Significant"
"ddx43",6630.4696983532,-0.552659357519258,0.332195695744077,0.027483306062235,0.181857479098334,"Not Significant"
"si:ch211-235m3.5",63.2069415001261,0.394925667270451,0.684363672895458,0.0274920022632189,0.181857479098334,"Not Significant"
"moto",4434.26143589896,-0.560009882221978,0.345178885224194,0.027509190118113,0.181908706923913,"Not Significant"
"st8sia1",417.971690778703,0.592827697164798,0.376187836664534,0.0275140954862238,0.181908706923913,"Not Significant"
"ttc5",1734.65999280921,-0.497689334273262,0.281581301367555,0.027555375338853,0.182134134962622,"Not Significant"
"si:dkey-165o8.1",463.395642929662,0.732795325889626,0.743777212289262,0.0275720091028971,0.182196583477705,"Not Significant"
"mcm3",5431.33060353117,-0.552386796310509,0.337884543220148,0.0275933827852356,0.182290312798241,"Not Significant"
"ENSDARG00000109855",10.6170082115859,0.121363062352165,0.448377942705894,0.0276268075880208,0.182427812581478,"Not Significant"
"ift172",9308.11091253985,-0.55968204680971,0.345385685904487,0.0276285860900366,0.182427812581478,"Not Significant"
"vim",10807.602239568,0.730328470282044,0.676348515484098,0.0276476655179935,0.182506263787744,"Not Significant"
"tbc1d32",2698.39064823156,-0.578223028506721,0.362766551939962,0.0276585738937056,0.182530749889356,"Not Significant"
"si:dkey-204f11.64",2343.71151150478,0.685412456781399,0.521653346065093,0.0276864487876222,0.182667163416643,"Not Significant"
"dcaf12",6695.68469216187,-0.565046230608484,0.345091182353299,0.0276983009804438,0.182669837952474,"Not Significant"
"pcolce2a",1407.52570742914,0.657250170845358,0.467563710577172,0.0277012631404955,0.182669837952474,"Not Significant"
"tmem154",408.842263191549,0.6667590384915,0.483328449389994,0.0277086391899568,0.182670968970711,"Not Significant"
"cox7c",3759.17771487336,-0.454640889071075,0.246852594129427,0.0277181882168547,0.182686421169314,"Not Significant"
"ENSDARG00000112974",9.50747272387015,-0.0661853409504007,0.431328961625418,0.0277342459917499,0.182744752370275,"Not Significant"
"trgv1",13.2113672269852,0.0571711424087263,0.429390895793807,0.0277510552166954,0.182808003382518,"Not Significant"
"tmem132e",186.108576742893,0.731556702429314,0.716589679777521,0.0277841757365376,0.182978643064912,"Not Significant"
"got2b",2264.04004567771,-0.495752536959116,0.281665186952976,0.0278058401839679,0.18304224734074,"Not Significant"
"rbpjb",461.727880034756,0.573986554483251,0.355236613973801,0.0278082720077511,0.18304224734074,"Not Significant"
"nvl",3759.63350451425,-0.504461229056374,0.287728880615921,0.027819153095247,0.183052476800329,"Not Significant"
"tinagl1",168.581662599875,0.703983812599238,0.573988448013534,0.0278242652568909,0.183052476800329,"Not Significant"
"ndufb4",5731.86908087011,-0.471518982011694,0.263820535688694,0.0278434118316833,0.1830834302366,"Not Significant"
"NUP85",720.207160708213,-0.534934117480051,0.316643968774365,0.0278417779313278,0.1830834302366,"Not Significant"
"bcar1",768.942689237503,0.553048202006015,0.333115452555682,0.0278524128299376,0.183095132824233,"Not Significant"
"atad1b",2472.01708433516,-0.529076899374075,0.311054957423755,0.0278961848969737,0.183240354420406,"Not Significant"
"C18H19orf47",294.092861286472,-0.70940214117209,0.619186329120281,0.0278904143304712,0.183240354420406,"Not Significant"
"tlr3",487.942153969415,0.601087123077396,0.386961011707798,0.0278821400040647,0.183240354420406,"Not Significant"
"nova2",778.347853659928,0.708028914558699,0.859615355038954,0.0279226607030774,0.183366760457531,"Not Significant"
"sema6ca",2753.50756273159,-0.56681251764265,0.350030815258214,0.0279440494215893,0.183459703025478,"Not Significant"
"twf1a",1267.2822576211,0.544652222885582,0.32452798453175,0.0279612096053465,0.183524843267813,"Not Significant"
"tsku",2770.2991377038,-0.574455141684971,0.359512178640145,0.0279706964864267,0.183539598709459,"Not Significant"
"zgc:174938",204.165396838119,-0.702264338556619,0.589557362909734,0.0279977891941583,0.183669843471639,"Not Significant"
"tkfc",1232.14389435343,0.509179581029935,0.291144109798806,0.0280182709056774,0.183756662910877,"Not Significant"
"ccdc78",2058.60257874013,-0.703335197687524,0.599117511697551,0.0280337204160165,0.183810442500155,"Not Significant"
"tnfaip8l2a",844.854021953286,0.582400460458428,0.364713772582234,0.0280864452291723,0.184108536397534,"Not Significant"
"abca1b",721.975482148914,0.556633896463087,0.338412493190819,0.0280998770457931,0.184148974540213,"Not Significant"
"tmed4",1159.02570743242,-0.576194814521904,0.361649928422405,0.0281492117956814,0.184424616299613,"Not Significant"
"rfx6",254.223622565151,-0.685797878335717,0.539058759297652,0.0281969773191321,0.184689837232393,"Not Significant"
"eif5a2",16717.2339997795,-0.487649955835008,0.274797876704999,0.0282052747805794,0.184696472639873,"Not Significant"
"tbx16l",594.967655695675,0.677816285496211,0.513476591939624,0.0282359999004566,0.184849929634928,"Not Significant"
"ENSDARG00000109413",1927.40885076443,-0.60725844959634,0.3968094608022,0.0282567981190913,0.184890610660531,"Not Significant"
"si:ch211-194k22.8",3791.89382571237,-0.426566936608738,0.22749689874116,0.0282497138659989,0.184890610660531,"Not Significant"
"si:ch211-132g1.4",150.998773174563,0.653999770269558,0.925057961101996,0.0282978000539691,0.185111124966044,"Not Significant"
"ugt2a7",587.591061434092,-0.707492638809437,0.633263916347884,0.0283783699759523,0.185590294232724,"Not Significant"
"dync2li1",4116.87195168116,-0.559245801143965,0.348208396056058,0.0283886694727364,0.185609776813108,"Not Significant"
"srpra",4229.5242877035,-0.440195246587792,0.236971497558847,0.0284034073967375,0.185658261032297,"Not Significant"
"htra1b",3116.65897394524,0.577516684673326,0.358280788217482,0.0284152070337858,0.185687519160216,"Not Significant"
"ENSDARG00000114153",22.0245347447785,0.0844936266463928,0.435823460231073,0.0284397254811626,0.185753490535213,"Not Significant"
"gfer",846.336637932476,-0.626664682284986,0.428144281196772,0.028439954654218,0.185753490535213,"Not Significant"
"hspa4a",4210.96711723912,-0.538076392309707,0.322419317700907,0.0284530945519095,0.185791453093913,"Not Significant"
"lmo4a",2250.05755782511,-0.541040790121166,0.325385870936338,0.0284889214824302,0.185977498503352,"Not Significant"
"si:ch211-256m1.8",290.00006187539,0.6356183074366,0.922755777296885,0.0285035167177173,0.186024881950508,"Not Significant"
"memo1",1299.65169706548,-0.529948376904983,0.313904769527458,0.0285217686923325,0.18609610015288,"Not Significant"
"si:ch1073-186o8.3",89.1027577984986,-0.465875788090139,0.771399840182024,0.02853837323128,0.186156535446129,"Not Significant"
"ccnd2a",364.279729922187,0.615455800410186,0.410487389955543,0.0286058144262661,0.186213202767131,"Not Significant"
"dda1",3058.56357512583,-0.458551110764848,0.252938414635595,0.0285984511380267,0.186213202767131,"Not Significant"
"ENSDARG00000110301",117.40970928961,0.430985759855589,0.728932213857947,0.0286016467935874,0.186213202767131,"Not Significant"
"mb",265.265544270589,0.523590546115731,0.853763261869372,0.0286014532083165,0.186213202767131,"Not Significant"
"psma3",5695.59019346002,-0.471684376035865,0.262432431017931,0.028575472650674,0.186213202767131,"Not Significant"
"spag1b",3267.28217806312,-0.587910597459002,0.377606585177628,0.0285548304321123,0.186213202767131,"Not Significant"
"sun1b",6953.80719554532,-0.435473964670387,0.231511789815176,0.0286044812101983,0.186213202767131,"Not Significant"
"zgc:174180",181.133702614596,0.583836971964717,0.907961636929382,0.0285754713716554,0.186213202767131,"Not Significant"
"eml1",1472.43427777015,0.703276263371529,0.586143791427098,0.0286232481150271,0.186278864465224,"Not Significant"
"kifap3a",2711.46405144344,-0.524348805862221,0.309279888605875,0.0286375309278855,0.18632399196216,"Not Significant"
"tnfaip2a",1991.49738562592,-0.45528198126242,0.249531872308059,0.0286464062722274,0.186333922789206,"Not Significant"
"lrrc56",1014.15942135093,-0.554285685695444,0.339502005896379,0.0286798371384772,0.186503531840495,"Not Significant"
"si:dkey-24h22.5",32.6340353194392,-0.388823713201154,0.671189112490882,0.0287345437854212,0.186811373763937,"Not Significant"
"lin9",3512.39438469261,-0.46641568259645,0.258631244006989,0.028763063221971,0.186948851062055,"Not Significant"
"ncbp3",7190.53724971415,-0.582368962788783,0.373879463757534,0.028778495213557,0.186953304160835,"Not Significant"
"pfdn5",3575.2769009822,-0.441027269961719,0.238721367660423,0.0287777216776393,0.186953304160835,"Not Significant"
"efemp2b",963.706142317056,0.575858893851308,0.362275010787508,0.0287944238671413,0.187006964009673,"Not Significant"
"krit1",2267.15297869495,-0.572289328593329,0.361393256869016,0.028801506387607,0.187006964009673,"Not Significant"
"kctd7",1309.27614270078,-0.482860762537759,0.27239518605628,0.0288409103951958,0.187214870217663,"Not Significant"
"ackr4a",369.544011765518,0.71508584154825,0.803869542629452,0.0288565511841685,0.187264213270759,"Not Significant"
"eloca",3016.81186997622,-0.526543128923015,0.313973517272768,0.0288632831970865,0.187264213270759,"Not Significant"
"prc1a",3599.37134748362,-0.538256501167032,0.324366550989102,0.0288928301156799,0.187407957938876,"Not Significant"
"dhrs11a",35.6971654250203,0.2018862040715,0.490907232241051,0.0289457126198928,0.187702952296006,"Not Significant"
"igsf9a",529.174011251038,0.561839869505051,0.348284872125823,0.0289706740484571,0.187809317209916,"Not Significant"
"mtmr12",582.258890902226,0.715989409372545,0.683219645476208,0.028976929557294,0.187809317209916,"Not Significant"
"ENSDARG00000115401",28.4648038459541,0.127009397925371,0.450579601314762,0.0290005300029303,0.187866233578002,"Not Significant"
"ftr42",28.4648038459541,0.127009397925371,0.450579601314762,0.0290005300029303,0.187866233578002,"Not Significant"
"ppp1r27a",509.746116895471,0.620798215614186,0.420201356950924,0.0290080462066457,0.187866925049681,"Not Significant"
"ifit11",508.269498640515,0.691031946585257,0.561921885294558,0.0290511803385446,0.18805021125448,"Not Significant"
"si:dkey-211i20.2",259.208678904813,0.699232105137111,0.835094120698667,0.0290505290235868,0.18805021125448,"Not Significant"
"sh2d3cb",448.994855868069,0.711414723084548,0.660710218535695,0.0290812657292446,0.188196909791985,"Not Significant"
"bbs10",781.984689561599,-0.69547917438852,0.798553163296152,0.0291113095477684,0.188295217750936,"Not Significant"
"inpp5jb",386.75336815736,-0.710537689918272,0.744262137840397,0.0291070154669599,0.188295217750936,"Not Significant"
"pimr183",1736.23128038164,-0.65954223142655,0.498003125625158,0.0291461614489606,0.188472564024074,"Not Significant"
"ENSDARG00000104568",482.792694510697,0.689474771382061,0.560387128090686,0.0291790350566719,0.188637030561427,"Not Significant"
"tdrd9",7251.43918473297,-0.546856668318774,0.334208588445961,0.0292003266265552,0.188726556618993,"Not Significant"
"brat1",1264.13972009861,-0.46966813784766,0.262557992364639,0.0292468356772722,0.188786537321089,"Not Significant"
"crygm2d18",59.486514329497,0.306930034809132,0.579381265943374,0.0292450276618551,0.188786537321089,"Not Significant"
"ENSDARG00000109977",721.926124380668,-0.577759205597523,0.370343452876857,0.0292457995147389,0.188786537321089,"Not Significant"
"RSPH1",721.926124380668,-0.577759205597523,0.370343452876857,0.0292457995147389,0.188786537321089,"Not Significant"
"si:ch211-281l24.3",3853.978595935,0.704851043844906,0.814308364192449,0.0292418070481157,0.188786537321089,"Not Significant"
"ENSDARG00000111368",28.3557315049099,0.11828387995339,0.447065696818837,0.0293012333877023,0.188945262600507,"Not Significant"
"sh3bp1",240.973987749962,0.70747248064495,0.626920536943796,0.0293007071379685,0.188945262600507,"Not Significant"
"si:dkey-240n22.6",766.896202508082,0.623072831548045,0.426474584972943,0.0292994663785232,0.188945262600507,"Not Significant"
"sowahaa",63.8620988523197,0.286837747948437,0.55943077096784,0.0292984234739564,0.188945262600507,"Not Significant"
"cxcl11.6",108.616318062289,0.365215039458198,0.644112311754499,0.0293090344233104,0.188947512789991,"Not Significant"
"dmd",2259.00022877797,-0.539332567932338,0.327580734808019,0.0293558058790963,0.189169673293761,"Not Significant"
"si:ch211-148l7.4",549.742744485619,-0.598619984175128,0.397890887095675,0.0293584170542673,0.189169673293761,"Not Significant"
"tubgcp2",3911.55595562158,-0.598618189871755,0.397462633825798,0.0293715620992759,0.189206289895107,"Not Significant"
"alkbh4",474.577643326366,-0.610322683271008,0.412175176363792,0.0294198676016964,0.189330205657812,"Not Significant"
"creb5b",130.498712355287,0.663146065325358,0.884491906393964,0.0294027602630581,0.189330205657812,"Not Significant"
"gpr83",13.6879650660749,0.119862029744138,0.447678442988421,0.0294281341154581,0.189330205657812,"Not Significant"
"si:ch211-171b20.3",3686.39861849503,-0.502944575929801,0.291837493144334,0.0294231435276928,0.189330205657812,"Not Significant"
"trip10a",1115.31379486888,0.505184955979911,0.29237313547667,0.0294185472409728,0.189330205657812,"Not Significant"
"hlx1",245.719796632218,0.707535195262617,0.648514835835222,0.0294415146153877,0.189368240251942,"Not Significant"
"ENSDARG00000110517",246.88564559217,0.680155592108093,0.538828288047715,0.0294816689511751,0.189546607591718,"Not Significant"
"mamdc2a",278.431609018994,0.619315795417975,0.915636583935062,0.0294841972132414,0.189546607591718,"Not Significant"
"ENSDARG00000112915",12.9515302882648,0.0563926486393128,0.429234384702627,0.0294916907269426,0.189546722023226,"Not Significant"
"loxhd1b",185.360930409647,0.709992296569362,0.759556569580275,0.0295375300558971,0.189745141770274,"Not Significant"
"unkl",3499.0156302455,0.452566171946667,0.248217764534245,0.0295319414542087,0.189745141770274,"Not Significant"
"cby1",4422.55054569973,-0.600029441801235,0.403425408999979,0.0295648617157997,0.18982452995799,"Not Significant"
"kdm7aa",1322.37300759285,-0.485557708519113,0.276559725388286,0.0295608845156465,0.18982452995799,"Not Significant"
"armt1",1323.04816432274,-0.489501137434565,0.280490540916239,0.0295749506797958,0.189841234047145,"Not Significant"
"si:dkey-151g22.1",9.3164279055089,0.0652608548019419,0.431079412886773,0.0295876535385324,0.189874703991265,"Not Significant"
"slc5a2",365.093374103278,0.637631522726066,0.901932458695241,0.0296110926514108,0.189977038000131,"Not Significant"
"hmgcl",1278.28422475327,0.666304463520788,0.508284108566645,0.0296391761296172,0.19010910973095,"Not Significant"
"gyg1b",248.140828552376,0.547133712327167,0.866420689581078,0.029654346472788,0.190158309260885,"Not Significant"
"timm50",710.015260290838,-0.570494515131302,0.362554662967743,0.0296911653017212,0.190298153747508,"Not Significant"
"trim35-40",1987.95933847855,-0.49129244448083,0.283176589018658,0.0296892529433208,0.190298153747508,"Not Significant"
"kif26bb",183.193352538712,-0.682233975700809,0.562504982979757,0.0297006489987036,0.190300512716783,"Not Significant"
"pla2g4aa",428.949200421664,0.650394631211458,0.477303578421564,0.0297065442450415,0.190300512716783,"Not Significant"
"lipcb",135.973503093675,0.67143128291229,0.864157126902933,0.0297282168859842,0.190391245047772,"Not Significant"
"ubfd1",1827.67165041812,-0.509682683016391,0.298947120599621,0.0297510110832292,0.19048911263012,"Not Significant"
"si:dkey-118k5.3",334.87512383648,0.683254154716431,0.553774216551919,0.0297808990190377,0.190632338961803,"Not Significant"
"ndc1",3119.06091236493,-0.478436982840165,0.271223047814823,0.0297932092724095,0.190663003811697,"Not Significant"
"tm7sf2",6955.66994408247,-0.566019386608024,0.360841236334716,0.0298033285001446,0.19067963515548,"Not Significant"
"actc1b",763.681349188052,0.626556652006731,0.436213863626402,0.0298412308619645,0.190861743994128,"Not Significant"
"ENSDARG00000111927",19.5389896718388,0.0716589899574519,0.43247477105802,0.0298544261247018,0.190861743994128,"Not Significant"
"hsp90aa1.2",10125.6626164602,-0.515686300391048,0.299953783785845,0.0298612110260571,0.190861743994128,"Not Significant"
"SH3TC1",199.342488746962,0.687451849289027,0.570013024360792,0.0298619025211874,0.190861743994128,"Not Significant"
"pyya",42.1867275355987,0.159129553888684,0.465531883499661,0.0298765714851849,0.190907376513826,"Not Significant"
"btr02",237.138228582212,0.328950415498133,0.60213996817583,0.0298902762922428,0.190939108169381,"Not Significant"
"linc-nlrp12",757.471683812057,0.697674882347779,0.609905626259533,0.0298965986760971,0.190939108169381,"Not Significant"
"si:dkey-1h24.6",183.478151059685,0.652079289629508,0.882856431409313,0.0299109044855665,0.190982367975708,"Not Significant"
"ptprea",1014.95129408087,0.527403946966249,0.31547980550382,0.0299793308192186,0.191371080795893,"Not Significant"
"srebf2",2003.87116863403,0.625800281350962,0.43686059997493,0.0300136061142416,0.191493453202465,"Not Significant"
"tamm41",530.226180058198,-0.568197139846933,0.362582682671113,0.0300070550722413,0.191493453202465,"Not Significant"
"ENSDARG00000115866",916.583748211208,-0.55938763226394,0.352291103653193,0.0300719980712631,0.191817738640723,"Not Significant"
"ppp1r3c2a",486.65955815172,0.569623023938643,0.879386463372596,0.03010048558808,0.19195115998133,"Not Significant"
"cox6b2",15124.7725242848,-0.406172390186762,0.213938553670876,0.0301142551431955,0.191971700881294,"Not Significant"
"sult1st1",620.782889263911,0.61024151298599,0.41400940445443,0.030118849382993,0.191971700881294,"Not Significant"
"nutf2l",6079.2174448042,-0.520197407617499,0.310189846753526,0.0301383012388407,0.192047405858459,"Not Significant"
"pip4k2aa",4847.80023254599,-0.510369302116385,0.30163498765825,0.0301577672510913,0.192123162977744,"Not Significant"
"fnbp1l",700.772941274864,0.61320954545642,0.419099170895313,0.0302348773279412,0.192471854891529,"Not Significant"
"mark3b",995.410094109052,0.531496289487599,0.320287340720857,0.0302211477254346,0.192471854891529,"Not Significant"
"pin1",3068.2656186071,-0.444227146365972,0.24444921963925,0.0302428660969375,0.192471854891529,"Not Significant"
"rock2b",4444.47314931733,-0.676044487500468,0.790946097041536,0.0302355005543214,0.192471854891529,"Not Significant"
"zgc:173714",37.2125912572608,-0.289220231402077,0.56053587546815,0.0302769632382667,0.192640502611355,"Not Significant"
"si:dkey-3n22.9",55.7075848316572,0.2415037991664,0.519325706809747,0.0303427319773192,0.193010529173339,"Not Significant"
"lrrc9",2049.49147317878,-0.608531356645511,0.416285596896093,0.0303554239634566,0.19304283285514,"Not Significant"
"arf2b",4942.26948729835,-0.469490575758802,0.268341045559997,0.030386908307054,0.193151006433718,"Not Significant"
"map4l",438.708282938772,0.693916838134396,0.616919882227261,0.0304010361937232,0.193151006433718,"Not Significant"
"mcm4",6308.18747067271,-0.540952923567668,0.332770924084558,0.0304029054102532,0.193151006433718,"Not Significant"
"psmd7",5807.31316895499,-0.510736017154352,0.302365173991949,0.0303945324056284,0.193151006433718,"Not Significant"
"cspp1a",3418.48116682637,-0.591004509452496,0.390672655578328,0.0304175068237957,0.193195362103542,"Not Significant"
"ak3",1553.77059885015,0.549481822345433,0.33983870571179,0.0304397312966271,0.193240302390287,"Not Significant"
"rab32a",565.968837720249,0.693784629844353,0.603919228713337,0.0304398251921438,0.193240302390287,"Not Significant"
"ifit8",418.729736665465,0.697958071955375,0.761618130728389,0.0304832182357844,0.193467333759277,"Not Significant"
"psap",21252.5955836376,0.392613152607119,0.199856321606287,0.0305196635894675,0.193650167745483,"Not Significant"
"zgc:85932",194.087780982475,0.704587164281161,0.68852523784211,0.0305462163348861,0.193770156410067,"Not Significant"
"ephb1",51.9262570390436,0.483120881116023,0.787114041864485,0.0305668220246102,0.193852369293145,"Not Significant"
"crtac1a",652.439460079763,0.672627065372633,0.540011043149399,0.0305863253448787,0.193927551667767,"Not Significant"
"casp6a",200.354478688623,0.62264139259294,0.884005908736127,0.0306190138698124,0.193972402409465,"Not Significant"
"nlrc10",71.362216890539,0.556162798866534,0.865537450737526,0.030631064807553,0.193972402409465,"Not Significant"
"si:ch211-263m18.4",11.8849859187117,0.0574077390106775,0.429428511506679,0.0306349066443862,0.193972402409465,"Not Significant"
"si:ch211-286o17.1",816.216991874305,0.526649257354978,0.317071173083579,0.0306393007947113,0.193972402409465,"Not Significant"
"si:dkey-259j3.5",76.6465792272105,0.208978821391579,0.495398013586917,0.0306091207280567,0.193972402409465,"Not Significant"
"si:dkey-30c15.2",624.840868188913,0.683732191504281,0.575625233800778,0.0306373247375232,0.193972402409465,"Not Significant"
"samd7",160.602926497964,-0.697954952346051,0.688628818919638,0.0306590322924854,0.194048867642528,"Not Significant"
"cfap43",10462.6045954201,-0.530083835517269,0.320621495777205,0.0306915012319619,0.194173434205864,"Not Significant"
"dpysl3",2901.39008408712,-0.535245853039689,0.328159347779243,0.0307021867599391,0.194173434205864,"Not Significant"
"ENSDARG00000111533",62.7971146254741,-0.151760584703268,0.461403707098372,0.0306974500888563,0.194173434205864,"Not Significant"
"tdo2a",253.910773048162,0.699111725684909,0.715530576754038,0.0307093461315526,0.194173434205864,"Not Significant"
"si:ch211-186e20.6p",10.3609065393916,0.0854048191858309,0.4359453452037,0.0307512291214015,0.194389781693626,"Not Significant"
"atp13a3",286.417058105537,0.527334314654508,0.83700667012408,0.0307778690777092,0.194461218655698,"Not Significant"
"si:ch1073-443f11.2",1261.39809607068,0.559540354330433,0.352674877538599,0.0307747221396799,0.194461218655698,"Not Significant"
"ENSDARG00000113439",27.386104084086,0.129575670228091,0.451563847254665,0.0308175268985568,0.19457853291706,"Not Significant"
"erich3",4657.45665142457,-0.608277110521901,0.407024958415259,0.0308194592070563,0.19457853291706,"Not Significant"
"si:dkey-222h21.2",64.5986242437555,0.132200976977823,0.452704725279901,0.0308053297108435,0.19457853291706,"Not Significant"
"tbx3b",444.027502784495,-0.608256376536237,0.865292495081882,0.0308634054230229,0.194807479338,"Not Significant"
"brsk1b",151.622242987334,0.694395181058862,0.628156829336357,0.0309056550588347,0.194977079874783,"Not Significant"
"si:cabz01021067.1",272.919330702531,-0.688023468182132,0.752565950823408,0.0308988761861449,0.194977079874783,"Not Significant"
"jam3a",2274.48692379023,-0.527510553373898,0.320921489206356,0.0309322905268523,0.195096573708543,"Not Significant"
"frmd4bb",277.49236986046,0.613258548530351,0.881771649044943,0.0309505263189441,0.195163042729875,"Not Significant"
"uros",4047.33208143269,-0.559986214525489,0.356442118321442,0.0309725062149597,0.195253081820065,"Not Significant"
"ENSDARG00000104558",60.3776896125398,-0.168999326693085,0.470691525158981,0.0309922861141399,0.195329210644797,"Not Significant"
"cops8",2431.6809277568,-0.506477573272718,0.299931272096423,0.0310066347588468,0.19537107960004,"Not Significant"
"slc41a1",646.342617864928,-0.648866133617103,0.491528121366648,0.0310342992914011,0.195496809573534,"Not Significant"
"igl3v2",32.1647694173244,-0.212383298354617,0.497520909991349,0.0310432168068608,0.195504411857416,"Not Significant"
"selenow2a",4133.89330874535,-0.465282383545051,0.263521099990255,0.0310583989093619,0.195551453773745,"Not Significant"
"map7d3",5892.58027434876,-0.540646665429246,0.336031135760614,0.0310951440489126,0.195734204905705,"Not Significant"
"fbxo18",2041.00647298775,-0.557518882025463,0.357481219550256,0.0311034253308781,0.195737738710453,"Not Significant"
"smek1",6189.4471264993,-0.429405637104747,0.233114212636737,0.0311233200176295,0.195814337232505,"Not Significant"
"ormdl3",211.910736643173,-0.678185358854074,0.588897023890717,0.0311328548999429,0.195825734554218,"Not Significant"
"brinp3b",455.792378699712,0.665606382841966,0.529891840700662,0.0311578871251377,0.195934580371494,"Not Significant"
"ENSDARG00000117009",281.992180952291,-0.685977550259628,0.62498566398337,0.0311778599292889,0.196011564221949,"Not Significant"
"abhd8a",94.4676141260144,0.361150684048158,0.636318708452818,0.0312736229941866,0.196034072685018,"Not Significant"
"atp2b1b",1343.58061845398,-0.649594714289331,0.497842019765718,0.0312833840239428,0.196034072685018,"Not Significant"
"cimip2c",1452.90197374069,-0.601479923670228,0.413254216011092,0.0311943642115715,0.196034072685018,"Not Significant"
"cirbpa",31334.6191896301,-0.465035100670582,0.261924305382254,0.031213535663797,0.196034072685018,"Not Significant"
"ENSDARG00000110289",11.9436034653421,0.0568152908797844,0.429310393843383,0.0312319370381848,0.196034072685018,"Not Significant"
"fam168b",3500.70759801683,-0.500606434047394,0.295082171578839,0.031221988755729,0.196034072685018,"Not Significant"
"fer1l4",420.752652096041,0.675976865797649,0.813418821672374,0.0313051263872797,0.196034072685018,"Not Significant"
"lrch1",1157.82875454519,0.497210126061459,0.290802694716857,0.0312970755671883,0.196034072685018,"Not Significant"
"nedd8",3246.8984508017,-0.490438641768886,0.28561658320433,0.0313283400717685,0.196034072685018,"Not Significant"
"oser1",3706.00148434063,-0.464856414610858,0.263820595325296,0.0312956938432667,0.196034072685018,"Not Significant"
"paxx",627.214829608366,-0.641766971798647,0.483840588656869,0.0313231821923224,0.196034072685018,"Not Significant"
"pld1a",932.373374934356,0.690280068116136,0.62798255677226,0.0313039256041989,0.196034072685018,"Not Significant"
"pls3",3153.11868447738,0.668847888884493,0.534554722191603,0.0313121165595837,0.196034072685018,"Not Significant"
"rfc4",3528.88529039053,-0.524289547242742,0.318938514231332,0.0312068039643551,0.196034072685018,"Not Significant"
"si:ch211-133h13.1",478.831908513369,0.606193839675062,0.416155451688428,0.0312600851474607,0.196034072685018,"Not Significant"
"si:ch211-158d24.4",221.456496949834,0.686122747554748,0.777171558404407,0.031264635264377,0.196034072685018,"Not Significant"
